mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,0.008821487426757812,0.01239776611328125,0.011205673217773438
mps-uncap,0.9,0.009059906005859375,0.012159347534179688,0.01239776611328125
mps-uncap,1.0,0.010967254638671875,0.017404556274414062,0.01239776611328125
mps-uncap,0.5,0.009059906005859375,0.011920928955078125,0.010013580322265625
mps-uncap,0.6,0.009298324584960938,0.010967254638671875,0.009775161743164062
mps-uncap,0.7,0.009059906005859375,0.011920928955078125,0.010251998901367188
mps-uncap,0.1,0.010728836059570312,0.01239776611328125,0.011920928955078125
mps-uncap,0.2,0.011205673217773438,0.012159347534179688,0.011682510375976562
mps-uncap,0.3,0.009059906005859375,0.011920928955078125,0.011682510375976562
mps-uncap,0.4,0.008821487426757812,0.012159347534179688,0.009775161743164062
